time,price,type,confidence,reason
2023-09-20 14:00:00,27124.99,EXIT_LONG,90,Bearish MACD divergence detected
2023-09-20 23:00:00,27125.0,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-09-24 18:00:00,26591.85,EXIT_LONG,90,Bearish MACD divergence detected
2023-09-27 00:00:00,26257.54,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, MACD bullish crossover signaling trend resumption, Price rejection from 20 SMA support (confirmed on 1h/4h)"
2023-09-27 12:00:00,26722.48,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 85.34)
2023-09-28 01:00:00,26451.46,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (34.21) in uptrend, Price rejection from 20 SMA support (confirmed on 1h/4h)"
2023-09-29 07:00:00,27179.98,EXIT_LONG,90,Bearish MACD divergence detected
2023-10-04 16:00:00,27524.06,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-10-05 09:00:00,27684.68,EXIT_LONG,90,Bearish MACD divergence detected
2023-10-06 14:00:00,27670.0,ENTER_LONG,100,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.78x average), MACD bullish crossover signaling trend resumption, Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-10-07 08:00:00,28006.61,EXIT_LONG,90,Bearish MACD divergence detected
2023-10-08 02:00:00,28012.64,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, High volume confirmation (1.40x average), MACD bullish crossover signaling trend resumption, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-10-14 13:00:00,26907.61,EXIT_LONG,90,Bearish MACD divergence detected
2023-10-18 17:00:00,28330.04,ENTER_SHORT,85,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (1.32x average), Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-10-19 01:00:00,28238.53,EXIT_SHORT,90,Bullish MACD divergence detected
2023-10-19 01:00:00,28238.53,ENTER_SHORT,75,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (1.75x average), Price rejection from 20 SMA resistance (confirmed on 1h/4h)"
2023-10-23 03:00:00,30736.69,EXIT_SHORT,100,Trailing stop hit at $30466.80 (8.0% from low of $28210.00)
2023-10-28 12:00:00,34022.58,ENTER_LONG,85,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.57x average), Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-10-30 08:00:00,34385.32,EXIT_LONG,90,Bearish MACD divergence detected
2023-10-30 08:00:00,34385.32,ENTER_LONG,90,"Price pulled back to 50 SMA in uptrend, Oversold RSI (39.68) in uptrend, Recent swing low confirmed, High volume confirmation (1.41x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2023-10-30 09:00:00,34532.09,EXIT_LONG,90,Bearish MACD divergence detected
2023-10-30 09:00:00,34532.09,ENTER_LONG,85,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.80x average), Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-10-31 00:00:00,34511.89,EXIT_LONG,90,Bearish MACD divergence detected
2023-10-31 10:00:00,34433.5,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, MACD bullish crossover signaling trend resumption, Price rejection from 20 SMA support (confirmed on 1h/4h)"
2023-11-01 07:00:00,34451.28,EXIT_LONG,90,Bearish MACD divergence detected
2023-11-01 10:00:00,34374.69,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (35.93) in uptrend, Recent swing low confirmed (confirmed on 1h/4h)"
2023-11-05 17:00:00,35066.92,EXIT_LONG,90,Bearish MACD divergence detected
2023-11-06 09:00:00,35118.2,ENTER_LONG,85,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, MACD bullish crossover signaling trend resumption, Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-11-06 22:00:00,35115.73,EXIT_LONG,90,Bearish MACD divergence detected
2023-11-08 10:00:00,35398.22,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (39.31) in uptrend, Recent swing low confirmed (confirmed on 1h/4h)"
2023-11-08 11:00:00,35330.79,EXIT_LONG,90,Bearish MACD divergence detected
2023-11-08 15:00:00,35225.68,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.36x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2023-11-08 16:00:00,35406.42,EXIT_LONG,90,Bearish MACD divergence detected
2023-11-08 16:00:00,35406.42,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.52x average), Price rejection from 20 SMA support (confirmed on 1h/4h)"
2023-11-08 18:00:00,35589.57,EXIT_LONG,90,Bearish MACD divergence detected
2023-11-11 06:00:00,37084.27,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (32.37) in uptrend, Recent swing low confirmed (confirmed on 1h/4h)"
2023-11-11 12:00:00,37099.8,EXIT_LONG,90,Bearish MACD divergence detected
2023-11-11 12:00:00,37099.8,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (34.24) in uptrend, Recent swing low confirmed (confirmed on 1h/4h)"
2023-11-11 13:00:00,37142.01,EXIT_LONG,90,Bearish MACD divergence detected
2023-11-11 13:00:00,37142.01,ENTER_LONG,80,"Price pulled back to 50 SMA in uptrend, Oversold RSI (39.91) in uptrend, Recent swing low confirmed, Price rejection from 20 SMA support (confirmed on 1h/4h)"
2023-11-11 14:00:00,37236.83,EXIT_LONG,90,Bearish MACD divergence detected
2023-11-11 22:00:00,36891.91,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.88x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2023-11-12 13:00:00,37069.25,EXIT_LONG,90,Bearish MACD divergence detected
2023-11-13 01:00:00,37192.96,ENTER_LONG,85,"Price pulled back to 50 SMA in uptrend, High volume confirmation (2.44x average), MACD bullish crossover signaling trend resumption, Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-11-15 22:00:00,37706.62,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 92.05)
2023-11-16 13:00:00,36770.0,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (15.97) in uptrend, High volume confirmation (1.54x average) (confirmed on 1h/4h)"
2023-11-19 06:00:00,36601.09,EXIT_LONG,90,Bearish MACD divergence detected
2023-11-19 15:00:00,36568.27,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.33x average), Price rejection from 20 SMA support (confirmed on 1h/4h)"
2023-11-19 16:00:00,36557.98,EXIT_LONG,90,Bearish MACD divergence detected
2023-11-19 18:00:00,36835.99,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, High volume confirmation (3.09x average), MACD bullish crossover signaling trend resumption, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-11-20 02:00:00,37303.92,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 86.52)
2023-11-22 18:00:00,37197.99,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (2.69x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2023-11-23 08:00:00,37500.0,EXIT_LONG,90,Bearish MACD divergence detected
2023-11-25 05:00:00,37812.77,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (33.19) in uptrend, Price rejection from 20 SMA support (confirmed on 1h/4h)"
2023-11-25 16:00:00,37739.01,EXIT_LONG,90,Bearish MACD divergence detected
2023-11-26 05:00:00,37773.21,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-11-26 08:00:00,37755.48,EXIT_LONG,90,Bearish MACD divergence detected
2023-11-28 07:00:00,37105.11,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-11-29 06:00:00,38174.41,EXIT_LONG,90,Bearish MACD divergence detected
2023-11-29 21:00:00,37739.0,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Oversold RSI (38.69) in uptrend, Recent swing low confirmed, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-12-01 05:00:00,38120.84,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 80.11)
2023-12-02 17:00:00,38795.09,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-12-02 18:00:00,38872.72,EXIT_LONG,90,Bearish MACD divergence detected
2023-12-07 08:00:00,43585.6,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Oversold RSI (35.38) in uptrend, High volume confirmation (2.40x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2023-12-09 05:00:00,44274.99,EXIT_LONG,90,Bearish MACD divergence detected
2023-12-09 10:00:00,43835.05,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Oversold RSI (27.88) in uptrend, Recent swing low confirmed, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-12-09 14:00:00,43935.58,EXIT_LONG,90,Bearish MACD divergence detected
2023-12-15 07:00:00,42699.99,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (35.59) in uptrend, Recent swing low confirmed (confirmed on 1h/4h)"
2023-12-15 09:00:00,42834.91,EXIT_LONG,90,Bearish MACD divergence detected
2023-12-17 18:00:00,42173.21,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.65x average), Price rejection from 20 SMA support (confirmed on 1h/4h)"
2023-12-19 08:00:00,43088.06,EXIT_LONG,90,Bearish MACD divergence detected
2023-12-23 02:00:00,43490.85,ENTER_SHORT,70,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, MACD bearish crossover signaling trend resumption, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-12-23 11:00:00,43547.78,EXIT_SHORT,90,Bullish MACD divergence detected
2023-12-24 05:00:00,43490.01,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Oversold RSI (34.54) in uptrend, High volume confirmation (3.07x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2023-12-31 01:00:00,42170.63,EXIT_LONG,90,Bearish MACD divergence detected
2023-12-31 06:00:00,42252.68,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, MACD bullish crossover signaling trend resumption, Price rejection from 20 SMA support (confirmed on 1h/4h)"
2023-12-31 16:00:00,42592.47,EXIT_LONG,90,Bearish MACD divergence detected
2024-01-05 01:00:00,43376.0,ENTER_SHORT,75,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (2.23x average), Price rejection from 20 SMA resistance (confirmed on 1h/4h)"
2024-01-11 14:00:00,48571.22,EXIT_SHORT,100,Trailing stop hit at $47618.25 (10.2% from low of $43225.99)
2024-01-14 16:00:00,42929.95,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.33x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2024-01-16 03:00:00,42924.56,EXIT_LONG,90,Bearish MACD divergence detected
2024-01-18 10:00:00,42447.66,ENTER_SHORT,70,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2024-01-19 14:00:00,40969.31,EXIT_SHORT,90,Bullish MACD divergence detected
2024-01-21 16:00:00,41607.18,ENTER_SHORT,85,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (1.55x average), MACD bearish crossover signaling trend resumption, Volatility expansion after contraction (confirmed on 1h/4h)"
2024-01-22 15:00:00,40771.99,EXIT_SHORT,90,Bullish MACD divergence detected
2024-01-25 02:00:00,39939.84,ENTER_SHORT,75,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, MACD bearish crossover signaling trend resumption, Price rejection from 20 SMA resistance (confirmed on 1h/4h)"
2024-01-29 16:00:00,43200.0,EXIT_SHORT,100,Trailing stop hit at $42887.15 (8.0% from low of $39710.32)
2024-02-01 14:00:00,42651.1,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.39x average), Price rejection from 20 SMA support (confirmed on 1h/4h)"
2024-02-02 15:00:00,43242.09,EXIT_LONG,90,Bearish MACD divergence detected
2024-02-03 15:00:00,43119.06,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (2.53x average), Price rejection from 20 SMA support (confirmed on 1h/4h)"
2024-02-07 09:00:00,43146.0,EXIT_LONG,90,Bearish MACD divergence detected
2024-02-07 13:00:00,43141.98,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, MACD bullish crossover signaling trend resumption, Price rejection from 20 SMA support (confirmed on 1h/4h)"
2024-02-07 14:00:00,43028.6,EXIT_LONG,90,Bearish MACD divergence detected
2024-02-07 15:00:00,43071.08,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, High volume confirmation (1.54x average), MACD bullish crossover signaling trend resumption, Price rejection from 20 SMA support (confirmed on 1h/4h)"
2024-02-08 01:00:00,44654.73,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 90.77)
2024-02-13 18:00:00,49107.84,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (37.26) in uptrend, Recent swing low confirmed (confirmed on 1h/4h)"
2024-02-14 15:00:00,51590.0,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 80.28)
2024-02-16 11:00:00,52213.86,ENTER_LONG,85,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.39x average), MACD bullish crossover signaling trend resumption, Volatility expansion after contraction (confirmed on 1h/4h)"
2024-02-16 14:00:00,51920.31,EXIT_LONG,90,Bearish MACD divergence detected
2024-02-18 20:00:00,51776.0,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2024-02-22 16:00:00,51479.09,EXIT_LONG,90,Bearish MACD divergence detected
2024-02-22 18:00:00,51718.81,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, MACD bullish crossover signaling trend resumption, Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2024-02-25 14:00:00,51741.22,EXIT_LONG,90,Bearish MACD divergence detected
2024-02-25 19:00:00,51672.96,ENTER_LONG,85,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.50x average), Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2024-02-25 20:00:00,51735.8,EXIT_LONG,90,Bearish MACD divergence detected
2024-02-26 14:00:00,51687.02,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, High volume confirmation (1.68x average), Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2024-02-27 00:00:00,54554.93,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 92.30)
2024-03-01 15:00:00,61263.99,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.36x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2024-03-02 12:00:00,62078.66,EXIT_LONG,90,Bearish MACD divergence detected
2024-03-03 12:00:00,62184.02,ENTER_LONG,85,"Price pulled back to 50 SMA in uptrend, High volume confirmation (3.20x average), MACD bullish crossover signaling trend resumption, Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2024-03-04 10:00:00,65068.18,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 80.68)
2024-03-05 16:00:00,65495.98,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (36.35) in uptrend, High volume confirmation (2.77x average) (confirmed on 1h/4h)"
2024-03-07 07:00:00,66387.78,EXIT_LONG,90,Bearish MACD divergence detected
2024-03-07 07:00:00,66387.78,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (36.21) in uptrend, Price rejection from 20 SMA support (confirmed on 1h/4h)"
2024-03-07 08:00:00,66665.41,EXIT_LONG,90,Bearish MACD divergence detected
2024-03-09 10:00:00,68177.99,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (28.77) in uptrend, Recent swing low confirmed (confirmed on 1h/4h)"
2024-03-09 13:00:00,68345.57,EXIT_LONG,90,Bearish MACD divergence detected
2024-03-09 13:00:00,68345.57,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2024-03-09 21:00:00,68376.13,EXIT_LONG,90,Bearish MACD divergence detected
2024-03-12 16:00:00,70507.37,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Oversold RSI (31.04) in uptrend, High volume confirmation (2.48x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2024-03-13 18:00:00,73133.59,EXIT_LONG,90,Bearish MACD divergence detected
2024-03-14 13:00:00,71884.81,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Oversold RSI (32.93) in uptrend, High volume confirmation (3.06x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2024-03-16 23:00:00,65300.63,EXIT_LONG,100,Trailing stop hit at $66157.21 (8.0% from high of $71910.01)
2024-03-18 01:00:00,67630.46,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.30x average), Price rejection from 20 SMA support (confirmed on 1h/4h)"
2024-03-18 12:00:00,68550.54,EXIT_LONG,90,Bearish MACD divergence detected
2024-03-20 17:00:00,64107.58,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.44x average), Price rejection from 20 SMA support (confirmed on 1h/4h)"
2024-03-21 13:00:00,66736.01,EXIT_LONG,90,Bearish MACD divergence detected
2024-03-23 23:00:00,63990.01,ENTER_SHORT,75,"Price pulled back to 50 SMA in downtrend, High volume confirmation (1.38x average), MACD bearish crossover signaling trend resumption, Price rejection from 20 SMA resistance (confirmed on 1h/4h)"
2024-03-25 14:00:00,69377.19,EXIT_SHORT,100,Trailing stop hit at $69080.02 (8.0% from low of $63962.98)
2024-03-27 13:00:00,69892.0,ENTER_SHORT,85,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (5.61x average), Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2024-04-02 14:00:00,65702.31,EXIT_SHORT,90,RSI reversal from oversold levels (RSI: 15.18)
2024-04-03 14:00:00,66627.93,ENTER_LONG,85,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.68x average), Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2024-04-04 18:00:00,68593.5,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 91.93)
2024-04-05 07:00:00,66930.74,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (29.09) in uptrend, Recent swing low confirmed (confirmed on 1h/4h)"
2024-04-05 14:00:00,68139.39,EXIT_LONG,90,Bearish MACD divergence detected
2024-04-06 14:00:00,67993.99,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2024-04-06 15:00:00,68104.0,EXIT_LONG,90,Bearish MACD divergence detected
2024-04-06 16:00:00,68143.48,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, MACD bullish crossover signaling trend resumption, Volatility expansion after contraction (confirmed on 1h/4h)"
2024-04-07 08:00:00,69479.99,EXIT_LONG,90,Bearish MACD divergence detected
2024-04-10 16:00:00,69500.0,ENTER_SHORT,75,"Price pulled back to 50 SMA in downtrend, Overbought RSI (60.01) in downtrend, High volume confirmation (2.04x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2024-04-12 19:00:00,66843.98,EXIT_SHORT,90,RSI reversal from oversold levels (RSI: 12.44)
2024-04-14 22:00:00,65330.3,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, High volume confirmation (1.71x average), Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2024-04-19 06:00:00,64624.37,EXIT_LONG,90,Bearish MACD divergence detected
2024-04-26 04:00:00,64210.85,ENTER_SHORT,65,"Price pulled back to 50 SMA in downtrend, Overbought RSI (67.36) in downtrend, Price rejection from 20 SMA resistance (confirmed on 1h/4h)"
2024-04-26 13:00:00,64500.01,EXIT_SHORT,90,Bullish MACD divergence detected
2024-04-26 14:00:00,63854.16,ENTER_SHORT,100,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (2.72x average), MACD bearish crossover signaling trend resumption, Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2024-04-27 10:00:00,62796.0,EXIT_SHORT,90,Bullish MACD divergence detected
2024-05-07 03:00:00,63239.49,ENTER_SHORT,75,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, MACD bearish crossover signaling trend resumption, Price rejection from 20 SMA resistance (confirmed on 1h/4h)"
2024-05-08 06:00:00,62505.98,EXIT_SHORT,90,Bullish MACD divergence detected
2024-05-08 14:00:00,62560.01,ENTER_SHORT,75,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (1.66x average), Price rejection from 20 SMA resistance (confirmed on 1h/4h)"
2024-05-08 20:00:00,61570.01,EXIT_SHORT,90,Bullish MACD divergence detected
2024-05-11 15:00:00,61174.18,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (2.51x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2024-05-13 00:00:00,61512.89,EXIT_LONG,90,Bearish MACD divergence detected
2024-05-13 01:00:00,61415.87,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.39x average), Price rejection from 20 SMA support (confirmed on 1h/4h)"
2024-05-13 06:00:00,61504.1,EXIT_LONG,90,Bearish MACD divergence detected
2024-05-13 06:00:00,61504.1,ENTER_LONG,85,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.42x average), Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2024-05-15 15:00:00,64725.11,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 91.53)
2024-05-19 02:00:00,67211.61,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, High volume confirmation (1.59x average), Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2024-05-19 08:00:00,67160.01,EXIT_LONG,90,Bearish MACD divergence detected
2024-05-19 11:00:00,67330.0,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, High volume confirmation (2.58x average), Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2024-05-20 21:00:00,69717.79,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 81.76)
2024-05-21 19:00:00,69285.99,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (20.36) in uptrend, Recent swing low confirmed (confirmed on 1h/4h)"
2024-05-21 22:00:00,70222.22,EXIT_LONG,90,Bearish MACD divergence detected
2024-05-22 04:00:00,69599.98,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (39.58) in uptrend, Recent swing low confirmed (confirmed on 1h/4h)"
2024-05-22 08:00:00,70010.27,EXIT_LONG,90,Bearish MACD divergence detected
2024-05-22 12:00:00,69643.88,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Oversold RSI (37.14) in uptrend, High volume confirmation (1.35x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2024-05-25 03:00:00,68757.85,EXIT_LONG,90,Bearish MACD divergence detected
2024-05-26 05:00:00,69139.6,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2024-05-26 07:00:00,69340.15,EXIT_LONG,90,Bearish MACD divergence detected
2024-05-26 08:00:00,69160.33,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, High volume confirmation (1.89x average), Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2024-05-26 14:00:00,69287.12,EXIT_LONG,90,Bearish MACD divergence detected
2024-05-26 14:00:00,69287.12,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, High volume confirmation (1.63x average), Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2024-05-26 15:00:00,68847.99,EXIT_LONG,90,Bearish MACD divergence detected
2024-05-26 15:00:00,68847.99,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (2.44x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2024-05-31 02:00:00,68539.99,EXIT_LONG,90,Bearish MACD divergence detected
2024-06-01 17:00:00,67791.02,ENTER_LONG,85,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (2.75x average), Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2024-06-04 02:00:00,69139.57,EXIT_LONG,90,Bearish MACD divergence detected
2024-06-06 20:00:00,70720.01,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.67x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2024-06-07 12:00:00,71234.09,EXIT_LONG,90,Bearish MACD divergence detected
2024-06-07 12:00:00,71234.09,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, High volume confirmation (5.28x average), Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2024-06-12 15:00:00,69734.0,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 81.25)
2024-06-14 14:00:00,66982.98,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, High volume confirmation (2.44x average), Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2024-06-16 14:00:00,66519.02,EXIT_LONG,90,Bearish MACD divergence detected
2024-06-18 00:00:00,65749.99,ENTER_SHORT,70,"Price pulled back to 50 SMA in downtrend, High volume confirmation (1.47x average), Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2024-06-19 08:00:00,65183.89,EXIT_SHORT,90,Bullish MACD divergence detected
2024-06-20 14:00:00,64952.02,ENTER_SHORT,85,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (2.25x average), MACD bearish crossover signaling trend resumption, Volatility expansion after contraction (confirmed on 1h/4h)"
2024-06-22 09:00:00,64325.99,EXIT_SHORT,90,Bullish MACD divergence detected
